SCHOOL_YEAR,PUBLIC_OR_INDEPENDENT,DISTRICT_NUMBER,DISTRICT_LONG_NAME_THIS_ENROL,SCHOOL_NUMBER,SCHOOL_NAME,SCHOOL_FACILITY_TYPE,SCHOOL_PHYSICAL_ADDRESS,SCHOOL_CITY,SCHOOL_PROVINCE,SCHOOL_POSTAL_CODE,SCHOOL_PHONE_NUMBER,SCHOOL_FAX_NUMBER,SCHOOL_LATITUDE,SCHOOL_LONGITUDE,ORGANIZATION_EDUCATION_LEVEL,GRADE_STRING,HAS_ELEMENTARY_GRADES_FLAG,HAS_SECONDARY_GRADES_FLAG
2013/2014,BC Independent School,Null,Fraser Valley Elementary School Society (IATHNBR:568),3596796,Fraser Valley Elementary,Standard,"20317 67 AVE, LANGLEY, BC",LANGLEY,BC,V2Y1P6,604 533-5469,604 533-5674,49.12481,-122.65944,ELEMENTARY,K-4,TRUE,FALSE
2013/2014,BC Independent School,Null,RELEVANT SCHOOLS SOCIETY (IATHNBR:154),3696048,Relevant High,Standard,"18620 56 AVE, SURREY, BC",SURREY,BC,V3S1G1,604 574-4736,604 574-9831,49.10404,-122.70659,SECONDARY,12-Aug,FALSE,TRUE
2013/2014,BC Independent School,Null,CATHOLIC INDEPENDENT SCHOOLS OF VANCOUVER ARCHDIOCESE (IATHNBR:117),3696075,Our Lady of Good Counsel,Standard,"10504 139 ST, SURREY, BC",SURREY,BC,V3T4L5,604 581-3154,604 588-1633,49.1935,-122.83606,ELEMENTARY,K-7,TRUE,FALSE
2013/2014,BC Independent School,Null,Cloverdale Lutheran Christian School Society (IATHNBR:178),3696087,Cloverdale Christian School,Standard,"5950 179 ST, SURREY, BC",SURREY,BC,V3S4J9,604 576-6313,604 576-1399,49.11054,-122.72668,ELEMENTARY,K-7,TRUE,FALSE
2013/2014,BC Independent School,Null,CATHOLIC INDEPENDENT SCHOOLS OF VANCOUVER ARCHDIOCESE (IATHNBR:117),3696117,Cloverdale Catholic School,Standard,"17511 59 AVE, SURREY, BC",SURREY,BC,V3S1P3,604 574-5151,604 574-5160,49.10975,-122.73741,ELEMENTARY,K-7,TRUE,FALSE
2013/2014,BC Independent School,Null,CANADIAN REFORMED SCHOOL ASSOCIATION (IATHNBR:112),3696158,William of Orange Christian,Standard,"17465 60 AVE, SURREY, BC",SURREY,BC,V3S1T9,604 576-2144,604 576-0975,49.1123,-122.73897,ELEMENTARY,K-7,TRUE,FALSE
2013/2014,BC Independent School,Null,CATHOLIC INDEPENDENT SCHOOLS OF VANCOUVER ARCHDIOCESE (IATHNBR:117),3696166,Holy Cross Regional High School,Standard,"16193 88 AVE, SURREY, BC",SURREY,BC,V4N1G3,604 581-3023,604 583-4795,49.16295,-122.7738,SECONDARY,12-Aug,FALSE,TRUE
2013/2014,BC Independent School,Null,Surrey Christian School Society (IATHNBR:188),3696266,Surrey Christian,Standard,"8930 162 ST, SURREY, BC",SURREY,BC,V4N3G1,604 498-3233,Null,49.1651,-122.77318,ELEMENTARY SECONDARY,K-12,TRUE,TRUE
2013/2014,BC Independent School,Null,WHITE ROCK CHRISTIAN ACADEMY SOCIETY (IATHNBR:233),3696309,White Rock Christian Academy,Standard,"2265 152 ST, SURREY, BC",SURREY,BC,V4A4P1,604 531-9186,604 531-1727,49.0434,-122.80146,ELEMENTARY SECONDARY,K-12,TRUE,TRUE
2013/2014,BC Independent School,Null,CATHOLIC INDEPENDENT SCHOOLS OF VANCOUVER ARCHDIOCESE (IATHNBR:117),3696321,Star of the Sea,Standard,"15024 24 AVE, SURREY, BC",SURREY,BC,V4A2H8,604 531-6316,604 531-0171,49.04546,-122.80597,ELEMENTARY,K-7,TRUE,FALSE
2013/2014,BC Independent School,Null,PACIFIC PENTECOSTAL EDUCATION AND COMMUNICATION SOCIETY (IATHNBR:191),3696394,Pacific Academy,Standard,"10238 168 ST, SURREY, BC",SURREY,BC,V4N1Z4,604 581-5353,604 581-0087,49.18919,-122.75643,ELEMENTARY SECONDARY,K-12,TRUE,TRUE
2013/2014,BC Independent School,Null,CATHOLIC INDEPENDENT SCHOOLS OF VANCOUVER ARCHDIOCESE (IATHNBR:117),3696457,St Bernadette,Standard,"13130 65B AVE, SURREY, BC",SURREY,BC,V3W9M1,604 596-1101,604 596-1550,49.12205,-122.85845,ELEMENTARY,K-7,TRUE,FALSE
2013/2014,BC Independent School,Null,REGENT CHRISTIAN ACADEMY SOCIETY (IATHNBR:235),3696476,Regent Christian Academy,Standard,"15100 66A AVE, SURREY, BC",SURREY,BC,V3S2A6,604 599-8171,604 599-8175,49.12336,-122.80363,ELEMENTARY SECONDARY,K-12,TRUE,TRUE
2013/2014,BC Independent School,Null,RELEVANT SCHOOLS SOCIETY (IATHNBR:154),3696547,Diamond Elementary School,Standard,"18620 56 AVE, SURREY, BC",SURREY,BC,V3S1G1,604 576-1146,604 574-9831,49.10404,-122.70659,ELEMENTARY,K-7,TRUE,FALSE
2013/2014,BC Independent School,Null,SATNAM EDUCATION SOCIETY OF BC (IATHNBR:221),3696585,Khalsa School (Surrey),Standard,"6933 124 ST, SURREY, BC",SURREY,BC,V3W3W6,604 591-2248,604 591-3396,49.1296,-122.87928,ELEMENTARY SECONDARY,K-11,TRUE,TRUE
2013/2014,BC Independent School,Null,CORNERSTONE KINDERGARTEN SOCIETY (IATHNBR:384),3696596,Cornerstone Kindergarten,Standard,"14724 84 AVE, SURREY, BC",SURREY,BC,V3S2M5,604 599-9918,604 597-0468,49.15535,-122.8144,ELEMENTARY,K-7,TRUE,FALSE
2013/2014,BC Independent School,Null,BIBLEWAY CHRISTIAN ACADEMY FOUNDATION (IATHNBR:391),3696602,Bibleway Christian Academy,Standard,"18657 60 AVE, SURREY, BC",SURREY,BC,V3S7P4,604 576-8188,604 576-1370,49.11139,-122.70559,ELEMENTARY SECONDARY,K-12,TRUE,TRUE
2013/2014,BC Independent School,Null,SOUTH SURREY INDEPENDENT SCHOOL SOCIETY (IATHNBR:397),3696610,Southridge School,Standard,"2656 160 ST, SURREY, BC",SURREY,BC,V3S0B7,604 535-5056,604 535-3676,49.05007,-122.7786,ELEMENTARY SECONDARY,K-12,TRUE,TRUE
2013/2014,BC Independent School,Null,ISLAMIC HERITAGE SOCIETY (IATHNBR:461),3696667,Iqra School,Standard,"14590 116A AVE, SURREY, BC",SURREY,BC,V3R2V1,604 583-7530,604 583-7510,49.21414,-122.81798,ELEMENTARY JR SECONDARY,K-8,TRUE,TRUE
2013/2014,BC Independent School,Null,BC MUSLIM ASSOCIATION (IATHNBR:274),3696675,Surrey Muslim School,Standard,"119 7475 135 ST, SURREY, BC",SURREY,BC,V3W0M8,604 599-6608,604 599-6790,49.13829,-122.84878,ELEMENTARY,K-7,TRUE,FALSE
2013/2014,BC Independent School,Null,TRADITIONAL LEARNING SOCIETY OF BC (IATHNBR:349),3696720,Traditional Learning Academy Online,District Distance Ed,"103 17688 66 AVE, SURREY, BC",SURREY,BC,V3S7X1,604 575-8596,604 575-8565,49.12219,-122.73272,ELEMENTARY SECONDARY,K-12,TRUE,TRUE
2013/2014,BC Independent School,Null,Wind and Tide Kindergarten Society (IATHNBR:549),3696765,Wind and Tide Kindergarten,Standard,"15639 24TH AVE, SURREY, BC",SURREY,BC,V4A2J6,604 575-0549,604 648-8616,49.04574,-122.78882,ELEMENTARY,K,TRUE,FALSE
2013/2014,BC Independent School,Null,Guru Nanak Education Society of BC (IATHNBR:569),3696797,Sikh Academy,Standard,"12895 85 AVE, SURREY, BC",SURREY,BC,V3W0K8,604 599-3828,604 599-3824,49.15766,-122.86527,ELEMENTARY,K-7,TRUE,FALSE
2013/2014,BC Independent School,Null,Pals Society of Canada (IATHNBR:576),3696814,G.A.D. Elementary School,Standard,"13479 77 AVE, SURREY, BC",SURREY,BC,V3W6Y1,604 595-0888,604 595-0889,49.14288,-122.84899,ELEMENTARY,K-7,TRUE,FALSE
2013/2014,BC Independent School,Null,iLearn BC School Society (IATHNBR:589),3696830,iLearn BC (DL),District Distance Ed,"6255 136 ST, SURREY, BC",SURREY,BC,V3X1H3,604 590-5504,604 592-9235,49.11644,-122.84546,SECONDARY,12-Aug,FALSE,TRUE
2013/2014,BC Independent School,Null,Eaton Arrowsmith School (White Rock) Ltd (IATHNBR:616),3696863,Eaton Arrowsmith School White Rock,Standard,"300 1538 FOSTER ST, WHITE ROCK, BC",WHITE ROCK,BC,V4B3X8,604 538-1710,604 538-1709,49.02997,-122.80388,ELEMENTARY JR SECONDARY,09-Jan,TRUE,TRUE
2013/2014,BC Independent School,Null,CATHOLIC INDEPENDENT SCHOOLS OF VANCOUVER ARCHDIOCESE (IATHNBR:117),3696866,St Matthew's Elementary,Standard,"16065 88 AVE, SURREY, BC",SURREY,BC,V4N1G3,604 589-7545,604 589-7113,49.16278,-122.77708,ELEMENTARY,K-4,TRUE,FALSE
2013/2014,BC Independent School,Null,CATHOLIC INDEPENDENT SCHOOLS OF VANCOUVER ARCHDIOCESE (IATHNBR:117),3796095,Sacred Heart,Standard,"PO BOX 10 STN MAIN, DELTA, BC",DELTA,BC,V4K3N5,604 946-2611,604 946-0598,49.09,-123.0857,ELEMENTARY,K-7,TRUE,FALSE
2013/2014,BC Independent School,Null,CATHOLIC INDEPENDENT SCHOOLS OF VANCOUVER ARCHDIOCESE (IATHNBR:117),3796130,Immaculate Conception School,Standard,"8840 119 ST, DELTA, BC",DELTA,BC,V4C6M4,604 596-6116,604 596-4338,49.16349,-122.89263,ELEMENTARY,K-7,TRUE,FALSE
2013/2014,BC Independent School,Null,DELTA CHRISTIAN SCHOOL SOCIETY (IATHNBR:140),3796132,Delta Christian School,Standard,"4789 53 ST, DELTA, BC",DELTA,BC,V4K2Y9,604 946-2514,604 946-2589,49.09002,-123.07589,ELEMENTARY,K-7,TRUE,FALSE
2013/2014,BC Independent School,Null,MIND MONTESSORI IN DELTA SOCIETY (IATHNBR:310),3796535,Boundary Bay Montessori House,Standard,"3800 72 ST, DELTA, BC",DELTA,BC,V4K3N2,604 946-9814,604 946-9816,49.07106,-123.02416,ELEMENTARY,K-7,TRUE,FALSE
2013/2014,BC Independent School,Null,TSAWWASSEN INDEPENDENT SCHOOL SOCIETY (IATHNBR:487),3796694,Southpointe Academy,Standard,"1900 56 ST, DELTA, BC",DELTA,BC,V4L2B1,604 948-8826,604 948-8853,49.03684,-123.06856,ELEMENTARY SECONDARY,K-12,TRUE,TRUE
2013/2014,BC Independent School,Null,CATHOLIC INDEPENDENT SCHOOLS OF VANCOUVER ARCHDIOCESE (IATHNBR:117),3896103,St Paul School,Standard,"8251 ST ALBANS RD, RICHMOND, BC",RICHMOND,BC,V6Y2L2,604 277-4487,604 277-1810,49.15344,-123.131,ELEMENTARY,K-7,TRUE,FALSE
2013/2014,BC Independent School,Null,RICHMOND CHRISTIAN SCHOOL ASSOCIATION (IATHNBR:155),3896178,Richmond Christian School,Standard,"5240 WOODWARDS RD, RICHMOND, BC",RICHMOND,BC,V7E1H1,604 272-5720,604 272-7370,49.14388,-123.16628,ELEMENTARY SECONDARY,K-12,TRUE,TRUE
2013/2014,BC Independent School,Null,GLEN EDEN SCHOOL SOCIETY (IATHNBR:248),3896364,Glen Eden School,Standard,"11295 MELLIS DR, RICHMOND, BC",RICHMOND,BC,V6X1L8,604 821-1457,604 821-1527,49.18558,-123.09979,ELEMENTARY SECONDARY,12-Jan,TRUE,TRUE
2013/2014,BC Independent School,Null,BC MUSLIM ASSOCIATION (IATHNBR:274),3896399,BC Muslim School,Standard,"12300 BLUNDELL RD, RICHMOND, BC",RICHMOND,BC,V6W1B3,604 270-2511,604 270-2679,49.15546,-123.08791,ELEMENTARY,K-7,TRUE,FALSE
2013/2014,BC Independent School,Null,CHOICE SCHOOL FOR GIFTED CHILDREN SOCIETY (IATHNBR:220),3896403,Choice School For Gifted Children,Standard,"20451 WESTMINSTER HWY, RICHMOND, BC",RICHMOND,BC,V6V1B3,604 273-2418,604 273-2419,49.16984,-122.99548,ELEMENTARY,1,TRUE,FALSE
2013/2014,BC Independent School,Null,CATHOLIC INDEPENDENT SCHOOLS OF VANCOUVER ARCHDIOCESE (IATHNBR:117),3896463,St Joseph the Worker,Standard,"4451 WILLIAMS RD, RICHMOND, BC",RICHMOND,BC,V7E1J7,604 277-1115,604 272-5214,49.14108,-123.17471,ELEMENTARY,K-7,TRUE,FALSE
2013/2014,BC Independent School,Null,RICHMOND JEWISH DAY SCHOOL SOCIETY (IATHNBR:356),3896570,Richmond Jewish Day School,Standard,"8760 NO 5 RD, RICHMOND, BC",RICHMOND,BC,V6Y2V4,604 275-3393,604 275-9322,49.14896,-123.09174,ELEMENTARY,K-7,TRUE,FALSE
2013/2014,BC Independent School,Null,CORNERSTONE EVANGELICAL BAPTIST CHURCH (IATHNBR:456),3896625,Cornerstone Christian Academy,Standard,"7890 NO 5 RD, RICHMOND, BC",RICHMOND,BC,V6Y2V2,604 303-9181,604 303-9187,49.15549,-123.09165,ELEMENTARY,K-7,TRUE,FALSE
2013/2014,BC Independent School,Null,SHIA MUSLIM COMMUNITY OF BRITISH COLUMBIA (IATHNBR:520),3896729,Az-Zahraa Islamic Academy,Standard,"8580 NO 5 RD, RICHMOND, BC",RICHMOND,BC,V6Y2V4,604 274-7861,604 274-7862,49.15049,-123.09172,ELEMENTARY,K-7,TRUE,FALSE
2013/2014,BC Independent School,Null,Name Missing In Source (IATHNBR:567),3896781,Ark Elementary,Standard,"11371 NO 3 RD, RICHMOND, BC",RICHMOND,BC,V7A1X3,778 990-3520,Null,49.13083,-123.13668,ELEMENTARY,04-Jan,TRUE,FALSE
2013/2014,BC Independent School,Null,Pythagoras Academy Society (IATHNBR:619),3896867,Pythagoras Academy,Standard,"8671 ODLIN CRES, RICHMOND, BC",RICHMOND,BC,V6X1G1,604 370-0199,604 370-1399,49.18089,-123.12707,ELEMENTARY,K-5,TRUE,FALSE
2013/2014,BC Independent School,Null,ST GEORGE'S SCHOOL SOCIETY (IATHNBR:157),3996002,St George's School,Standard,"4175 W 29TH AVE, VANCOUVER, BC",VANCOUVER,BC,V6S1V1,604 221-3608,604 221-3607,49.24695,-123.20015,ELEMENTARY SECONDARY,12-Jan,TRUE,TRUE
2013/2014,BC Independent School,Null,CROFTON HOUSE SCHOOL SOCIETY (IATHNBR:127),3996004,Crofton House,Standard,"3200 41ST AVE W, VANCOUVER, BC",VANCOUVER,BC,V6N3E1,604 263-3255,604 263-4941,49.23469,-123.17576,ELEMENTARY SECONDARY,K-12,TRUE,TRUE
2013/2014,BC Independent School,Null,VANCOUVER COLLEGE LIMITED (IATHNBR:169),3996007,Vancouver College,Standard,"5400 CARTIER ST, VANCOUVER, BC",VANCOUVER,BC,V6M3A5,604 261-4285,604 261-2284,49.23704,-123.13708,ELEMENTARY SECONDARY,K-12,TRUE,TRUE
2013/2014,BC Independent School,Null,YORK HOUSE SCHOOL SOCIETY (IATHNBR:177),3996011,York House School,Standard,"4176 ALEXANDRA ST, VANCOUVER, BC",VANCOUVER,BC,V6J2V6,604 736-6551,604 736-6530,49.24885,-123.14034,ELEMENTARY SECONDARY,K-12,TRUE,TRUE
2013/2014,BC Independent School,Null,JANE ROWAN SOCIETY (IATHNBR:165),3996019,Little Flower Academy,Standard,"4195 ALEXANDRA ST, VANCOUVER, BC",VANCOUVER,BC,V6J4C6,604 738-9016,604 738-5749,49.24843,-123.14226,SECONDARY,12-Aug,FALSE,TRUE
2013/2014,BC Independent School,Null,CATHOLIC INDEPENDENT SCHOOLS OF VANCOUVER ARCHDIOCESE (IATHNBR:117),3996022,Notre Dame Regional Secondary,Standard,"2880 VENABLES ST, VANCOUVER, BC",VANCOUVER,BC,V5K4Z6,604 255-5454,604 255-2115,49.27658,-123.04454,SECONDARY,12-Aug,FALSE,TRUE
2013/2014,BC Independent School,Null,CATHOLIC INDEPENDENT SCHOOLS OF VANCOUVER ARCHDIOCESE (IATHNBR:117),3996030,St Patrick Regional Secondary,Standard,"115 11TH AVE E, VANCOUVER, BC",VANCOUVER,BC,V5T2C1,604 874-6422,604 874-5176,49.26116,-123.10269,SECONDARY,12-Aug,FALSE,TRUE
2013/2014,BC Independent School,Null,CATHOLIC INDEPENDENT SCHOOLS OF VANCOUVER ARCHDIOCESE (IATHNBR:117),3996070,Blessed Sacrament School,Standard,"3020 HEATHER ST, VANCOUVER, BC",VANCOUVER,BC,V5Z3K3,604 876-7211,604 876-7280,49.25834,-123.11939,ELEMENTARY,07-Jan,TRUE,FALSE
2013/2014,BC Independent School,Null,VANCOUVER CHRISTIAN SCHOOL ASSOCIATION (IATHNBR:168),3996071,Vancouver Christian,Standard,"3496 MONS DRIVE, VANCOUVER, BC",VANCOUVER,BC,V5M3E6,604 435-3113,604 430-1591,49.25471,-123.02857,ELEMENTARY JR SECONDARY,K-8,TRUE,TRUE
2013/2014,BC Independent School,Null,CATHOLIC INDEPENDENT SCHOOLS OF VANCOUVER ARCHDIOCESE (IATHNBR:117),3996077,St Francis of Assisi,Standard,"870 VICTORIA DR, VANCOUVER, BC",VANCOUVER,BC,V5L4E7,604 253-7311,604 253-7375,49.27683,-123.06558,ELEMENTARY,K-7,TRUE,FALSE
2013/2014,BC Independent School,Null,VANCOUVER TALMUD TORAH ASSOCIATION (IATHNBR:172),3996083,Vancouver Talmud Torah Elementary,Standard,"998 WEST 26TH AVE, VANCOUVER, BC",VANCOUVER,BC,V5Z2G1,604 736-7307,604 736-9754,49.24758,-123.12682,ELEMENTARY,K-7,TRUE,FALSE
2013/2014,BC Independent School,Null,CATHOLIC INDEPENDENT SCHOOLS OF VANCOUVER ARCHDIOCESE (IATHNBR:117),3996113,Corpus Christi School,Standard,"6344 NANAIMO ST, VANCOUVER, BC",VANCOUVER,BC,V5P4K7,604 321-1117,604 321-1410,49.2267,-123.05907,ELEMENTARY,K-7,TRUE,FALSE
2013/2014,BC Independent School,Null,CATHOLIC INDEPENDENT SCHOOLS OF VANCOUVER ARCHDIOCESE (IATHNBR:117),3996128,Our Lady of Sorrows,Standard,"575 SLOCAN ST, VANCOUVER, BC",VANCOUVER,BC,V5K3X5,604 253-2434,604 253-1523,49.27938,-123.04938,ELEMENTARY,K-7,TRUE,FALSE
2013/2014,BC Independent School,Null,CATHOLIC INDEPENDENT SCHOOLS OF VANCOUVER ARCHDIOCESE (IATHNBR:117),3996129,Immaculate Conception School,Standard,"3745 WEST 28TH AVE, VANCOUVER, BC",VANCOUVER,BC,V6S1S5,604 224-5012,604 224-3721,49.24759,-123.18771,ELEMENTARY,K-7,TRUE,FALSE
2013/2014,BC Independent School,Null,CATHOLIC INDEPENDENT SCHOOLS OF VANCOUVER ARCHDIOCESE (IATHNBR:117),3996135,St Andrew's,Standard,"450 47TH AVE E, VANCOUVER, BC",VANCOUVER,BC,V5W2B4,604 325-6317,604 325-0920,49.22721,-123.09586,ELEMENTARY,K-7,TRUE,FALSE
2013/2014,BC Independent School,Null,CATHOLIC INDEPENDENT SCHOOLS OF VANCOUVER ARCHDIOCESE (IATHNBR:117),3996138,St Augustine's,Standard,"2145 8TH AVE W, VANCOUVER, BC",VANCOUVER,BC,V6K2A5,604 731-8024,604 739-1712,49.2648,-123.15393,ELEMENTARY,K-7,TRUE,FALSE
2013/2014,BC Independent School,Null,CATHOLIC INDEPENDENT SCHOOLS OF VANCOUVER ARCHDIOCESE (IATHNBR:117),3996140,St Francis Xavier,Standard,"428 GREAT NORTHERN WAY, VANCOUVER, BC",VANCOUVER,BC,V5T4S5,604 254-2714,604 254-2514,49.26646,-123.09452,ELEMENTARY,K-7,TRUE,FALSE
2013/2014,BC Independent School,Null,CATHOLIC INDEPENDENT SCHOOLS OF VANCOUVER ARCHDIOCESE (IATHNBR:117),3996145,St Joseph's,Standard,"3261 FLEMING ST, VANCOUVER, BC",VANCOUVER,BC,V5N3V6,604 872-5715,604 872-5700,49.25591,-123.07165,ELEMENTARY,K-7,TRUE,FALSE
2013/2014,BC Independent School,Null,CATHOLIC INDEPENDENT SCHOOLS OF VANCOUVER ARCHDIOCESE (IATHNBR:117),3996147,St Jude's,Standard,"2953 15TH AVE E, VANCOUVER, BC",VANCOUVER,BC,V5M2K7,604 434-1633,604 434-8677,49.25655,-123.04263,ELEMENTARY,K-7,TRUE,FALSE
2013/2014,BC Independent School,Null,CATHOLIC INDEPENDENT SCHOOLS OF VANCOUVER ARCHDIOCESE (IATHNBR:117),3996150,St Mary's,Standard,"5239 JOYCE ST, VANCOUVER, BC",VANCOUVER,BC,V5R4G8,604 437-1312,604 437-1193,49.2375,-123.03371,ELEMENTARY,K-7,TRUE,FALSE
2013/2014,BC Independent School,Null,CATHOLIC INDEPENDENT SCHOOLS OF VANCOUVER ARCHDIOCESE (IATHNBR:117),3996161,St Patrick's Elementary,Standard,"2850 QUEBEC ST, VANCOUVER, BC",VANCOUVER,BC,V5T3A9,604 879-4411,Null,49.25977,-123.10308,ELEMENTARY,K-7,TRUE,FALSE
2013/2014,BC Independent School,Null,CATHOLIC INDEPENDENT SCHOOLS OF VANCOUVER ARCHDIOCESE (IATHNBR:117),3996173,Our Lady of Perpetual Help,Standard,"2550 CAMOSUN ST, VANCOUVER, BC",VANCOUVER,BC,V6R3W6,604 228-8811,604 224-6822,49.26414,-123.19618,ELEMENTARY,K-7,TRUE,FALSE
2013/2014,BC Independent School,Null,Children's Hearing and Speech Centre of BC Inc (IATHNBR:171),3996216,Children's Hearing and Speech Centre BC,Standard,"3575 KASLO ST, VANCOUVER, BC",VANCOUVER,BC,V5M3H4,604 437-0255,604 437-0260,49.25236,-123.04835,ELEMENTARY,K-2,TRUE,FALSE
2013/2014,BC Independent School,Null,VANCOUVER MONTESSORI SCHOOL SOCIETY (IATHNBR:170),3996225,Vancouver Montessori School,Standard,"8650 BARNARD ST, VANCOUVER, BC",VANCOUVER,BC,V6P5G5,604 261-0315,604 261-2643,49.20783,-123.14515,ELEMENTARY,K-1,TRUE,FALSE
2013/2014,BC Independent School,Null,COLUMBIA COLLEGE SOCIETY (IATHNBR:279),3996319,Columbia College,Standard,"438 TERMINAL AVE, VANCOUVER, BC",VANCOUVER,BC,V6A0C1,604 683-8360,604 682-7191,49.27146,-123.09448,SENIOR SECONDARY,12-Nov,FALSE,TRUE
2013/2014,BC Independent School,Null,VANCOUVER HEBREW ACADEMY SOCIETY (IATHNBR:119),3996322,Vancouver Hebrew Academy,Standard,"1545 62ND AVE W, VANCOUVER, BC",VANCOUVER,BC,V6P2E8,604 266-1245,604 264-0648,49.21547,-123.14137,ELEMENTARY,K-7,TRUE,FALSE
2013/2014,BC Independent School,Null,FRASER ACADEMY ASSOCIATION (IATHNBR:199),3996332,Fraser Academy,Standard,"2294 10TH AVE W, VANCOUVER, BC",VANCOUVER,BC,V6K2H8,604 736-5575,604 736-5578,49.26266,-123.15728,ELEMENTARY SECONDARY,12-Feb,TRUE,TRUE
2013/2014,BC Independent School,Null,FAMILY MONTESSORI SCHOOL SOCIETY (IATHNBR:477),3996390,Family Montessori School,Standard,"4196 4TH AVE W, VANCOUVER, BC",VANCOUVER,BC,V6R4J5,604 224-2643,604 224-2638,49.26871,-123.19943,ELEMENTARY,K,TRUE,FALSE
2013/2014,BC Independent School,Null,SJS ST JOHN'S SCHOOL SOCIETY (IATHNBR:224),3996435,St John's School,Standard,"2215 10TH AVE W, VANCOUVER, BC",VANCOUVER,BC,V6K2J1,604 732-4434,604 732-1074,49.26293,-123.15555,ELEMENTARY SECONDARY,K-12,TRUE,TRUE
2013/2014,BC Independent School,Null,MAIMONIDES SCHOOL SOCIETY (IATHNBR:215),3996451,King David High School,Standard,"5718 WILLOW ST, VANCOUVER, BC",VANCOUVER,BC,V5Z4S9,604 263-9700,604 263-4848,49.23345,-123.12279,SECONDARY,12-Aug,FALSE,TRUE
2013/2014,BC Independent School,Null,IVY MONTESSORI SCHOOL SOCIETY (IATHNBR:218),3996471,Ivy Montessori School,Standard,"103-3641 29TH AVE W, VANCOUVER, BC",VANCOUVER,BC,V6S1T5,604 221-9300,604 872-4377,49.2463,-123.186,ELEMENTARY,K,TRUE,FALSE
2013/2014,BC Independent School,Null,NEW LEARNING SOCIETY (IATHNBR:249),3996475,Pacific Spirit School,Standard,"4196 4TH AVE W, VANCOUVER, BC",VANCOUVER,BC,V6R4J5,604 222-1900,604 222-1934,49.26871,-123.19943,ELEMENTARY,K-7,TRUE,FALSE
2013/2014,BC Independent School,Null,Ubc Soc for Educ. of Young Children (IATHNBR:295),3996506,S7umux Kindergarten,Standard,"2855 ACADIA RD, VANCOUVER, BC",VANCOUVER,BC,V6T1S1,604 822-6424,604 822-9195,49.26215,-123.23485,ELEMENTARY,K,TRUE,FALSE
2013/2014,BC Independent School,Null,VANCOUVER FORMOSA ACADEMY LTD (IATHNBR:353),3996509,Vancouver Formosa Academy,Standard,"5621 KILLARNEY ST, VANCOUVER, BC",VANCOUVER,BC,V5R3W4,604 436-2332,604 436-2331,49.23375,-123.04637,ELEMENTARY SECONDARY,12-Jul,TRUE,TRUE
2013/2014,BC Independent School,Null,ST JOHN'S INTERNATIONAL SCHOOL LTD (IATHNBR:375),3996527,St John's International,Standard,"300 1885 BROADWAY W, VANCOUVER, BC",VANCOUVER,BC,V6J1Y5,604 683-4572,604 683-4679,49.26379,-123.1478,SECONDARY,12-Oct,FALSE,TRUE
2013/2014,BC Independent School,Null,ROYAL CANADIAN COLLEGE SOCIETY (IATHNBR:304),3996538,Royal Canadian College,Standard,"8610 ASH ST, VANCOUVER, BC",VANCOUVER,BC,V6P3M2,604 738-2221,604 738-2282,49.20724,-123.11861,SECONDARY,12-Oct,FALSE,TRUE
2013/2014,BC Independent School,Null,MADRONA SCHOOL SOCIETY (IATHNBR:382),3996594,Madrona School,Standard,"215 2678 WEST BROADWAY, VANCOUVER, BC",VANCOUVER,BC,V6K2G3,604 499-7303,Null,49.26399,-123.16621,ELEMENTARY,07-Jan,TRUE,FALSE
2013/2014,BC Independent School,Null,WEST COAST CHRISTIAN FELLOWSHIP (IATHNBR:399),3996601,West Coast Christian School,Standard,"15 RENFREW ST N, VANCOUVER, BC",VANCOUVER,BC,V5K3N6,604 255-2990,604 255-2103,49.28498,-123.04454,ELEMENTARY SECONDARY,K-12,TRUE,TRUE
2013/2014,BC Independent School,Null,WEST POINT GREY INDEPENDENT SCHOOL SOCIETY (IATHNBR:430),3996645,West Point Grey Academy,Standard,"4125 8TH AVE W, VANCOUVER, BC",VANCOUVER,BC,V6R4P9,604 222-8750,604 222-8756,49.26707,-123.20151,ELEMENTARY SECONDARY,K-12,TRUE,TRUE
2013/2014,BC Independent School,Null,CENTURY HIGH SCHOOL(2003) LTD (IATHNBR:446),3996659,Century High School,Standard,"1788 BROADWAY W UNIT 200, VANCOUVER, BC",VANCOUVER,BC,V6J1Y1,604 730-8138,604 731-9542,49.26338,-123.14531,SECONDARY,12-Oct,FALSE,TRUE
2013/2014,BC Independent School,Null,CATHOLIC INDEPENDENT SCHOOLS OF VANCOUVER ARCHDIOCESE (IATHNBR:117),3996662,St Anthony of Padua,Standard,"1370 73RD AVE W, VANCOUVER, BC",VANCOUVER,BC,V6P3E8,604 261-4043,604 261-4036,49.20447,-123.13701,ELEMENTARY,K-7,TRUE,FALSE
2013/2014,BC Independent School,Null,Westside Montessori School (2011) Ltd (IATHNBR:474),3996683,Westside Montessori,Standard,"4157 OAK STREET, VANCOUVER, BC",VANCOUVER,BC,V6H2N1,604 731-6594,Null,49.24857,-123.128,ELEMENTARY,K,TRUE,FALSE
2013/2014,BC Independent School,Null,Stratford Hall (School) Society (IATHNBR:451),3996692,Stratford Hall,Standard,"3000 COMMERCIAL DR, VANCOUVER, BC",VANCOUVER,BC,V5N4E2,604 436-0608,604 436-0616,49.25747,-123.06946,ELEMENTARY SECONDARY,K-12,TRUE,TRUE
